trial_id,block_id,recording_id,electrode,word,session_token,trial_file,start_sample,end_sample,length_samples
trial_001772,block_000043,agagcl:wait:s4,agagcl,wait,s4,processed/agagcl/operational/trials/trial_001772.npy,204480,205680,1200
trial_001773,block_000043,agagcl:wait:s4,agagcl,wait,s4,processed/agagcl/operational/trials/trial_001773.npy,210440,212440,2000
trial_001774,block_000043,agagcl:wait:s4,agagcl,wait,s4,processed/agagcl/operational/trials/trial_001774.npy,216440,220000,3560
trial_001775,block_000043,agagcl:wait:s4,agagcl,wait,s4,processed/agagcl/operational/trials/trial_001775.npy,222360,223680,1320
trial_001776,block_000043,agagcl:wait:s4,agagcl,wait,s4,processed/agagcl/operational/trials/trial_001776.npy,228600,229680,1080
trial_001777,block_000043,agagcl:wait:s4,agagcl,wait,s4,processed/agagcl/operational/trials/trial_001777.npy,234200,235720,1520
trial_001778,block_000043,agagcl:wait:s4,agagcl,wait,s4,processed/agagcl/operational/trials/trial_001778.npy,240360,241720,1360
trial_001779,block_000043,agagcl:wait:s4,agagcl,wait,s4,processed/agagcl/operational/trials/trial_001779.npy,246360,247760,1400
trial_001780,block_000043,agagcl:wait:s4,agagcl,wait,s4,processed/agagcl/operational/trials/trial_001780.npy,252400,253600,1200
trial_001781,block_000043,agagcl:wait:s4,agagcl,wait,s4,processed/agagcl/operational/trials/trial_001781.npy,256160,259520,3360
trial_001782,block_000043,agagcl:wait:s4,agagcl,wait,s4,processed/agagcl/operational/trials/trial_001782.npy,264320,265640,1320
trial_001783,block_000043,agagcl:wait:s4,agagcl,wait,s4,processed/agagcl/operational/trials/trial_001783.npy,270040,272400,2360
trial_001784,block_000043,agagcl:wait:s4,agagcl,wait,s4,processed/agagcl/operational/trials/trial_001784.npy,276600,278840,2240
trial_001785,block_000043,agagcl:wait:s4,agagcl,wait,s4,processed/agagcl/operational/trials/trial_001785.npy,280920,282600,1680
trial_001786,block_000043,agagcl:wait:s4,agagcl,wait,s4,processed/agagcl/operational/trials/trial_001786.npy,288320,295840,7520
trial_001787,block_000043,agagcl:wait:s4,agagcl,wait,s4,processed/agagcl/operational/trials/trial_001787.npy,300440,301600,1160
trial_001788,block_000043,agagcl:wait:s4,agagcl,wait,s4,processed/agagcl/operational/trials/trial_001788.npy,308960,310160,1200
trial_001789,block_000043,agagcl:wait:s4,agagcl,wait,s4,processed/agagcl/operational/trials/trial_001789.npy,312520,313560,1040
trial_001790,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001790.npy,18360,20960,2600
trial_001791,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001791.npy,24480,26600,2120
trial_001792,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001792.npy,30400,32560,2160
trial_001793,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001793.npy,36440,38560,2120
trial_001794,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001794.npy,42440,43880,1440
trial_001795,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001795.npy,48320,50560,2240
trial_001796,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001796.npy,54600,56640,2040
trial_001797,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001797.npy,60440,62440,2000
trial_001798,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001798.npy,66400,69040,2640
trial_001799,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001799.npy,72520,73720,1200
trial_001800,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001800.npy,78480,81360,2880
trial_001801,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001801.npy,84360,87120,2760
trial_001802,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001802.npy,90520,93440,2920
trial_001803,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001803.npy,96600,97680,1080
trial_001804,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001804.npy,102440,105080,2640
trial_001805,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001805.npy,108360,109720,1360
trial_001806,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001806.npy,114880,115960,1080
trial_001807,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001807.npy,120640,128520,7880
trial_001808,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001808.npy,132480,135080,2600
trial_001809,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001809.npy,138560,140600,2040
trial_001810,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001810.npy,144480,147040,2560
trial_001811,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001811.npy,150560,152640,2080
trial_001812,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001812.npy,156080,164960,8880
trial_001813,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001813.npy,168480,169640,1160
trial_001814,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001814.npy,176000,177600,1600
trial_001815,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001815.npy,180480,188600,8120
trial_001816,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001816.npy,192400,194600,2200
trial_001817,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001817.npy,198200,200640,2440
trial_001818,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001818.npy,204280,206440,2160
trial_001819,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001819.npy,210480,212520,2040
trial_001820,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001820.npy,216320,218640,2320
trial_001821,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001821.npy,222440,223720,1280
trial_001822,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001822.npy,228440,230960,2520
trial_001823,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001823.npy,234360,236360,2000
trial_001824,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001824.npy,240280,243560,3280
trial_001825,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001825.npy,246400,249800,3400
trial_001826,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001826.npy,252280,255920,3640
trial_001827,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001827.npy,258320,260720,2400
trial_001828,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001828.npy,262920,265680,2760
trial_001829,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001829.npy,270320,271520,1200
trial_001830,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001830.npy,276400,277680,1280
trial_001831,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001831.npy,282400,283720,1320
trial_001832,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001832.npy,288400,289840,1440
trial_001833,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001833.npy,294320,295720,1400
trial_001834,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001834.npy,299400,302440,3040
trial_001835,block_000044,agagcl:wait:s5,agagcl,wait,s5,processed/agagcl/operational/trials/trial_001835.npy,306360,314760,8400
trial_001836,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001836.npy,18200,20880,2680
trial_001837,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001837.npy,24480,26560,2080
trial_001838,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001838.npy,30280,31600,1320
trial_001839,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001839.npy,36480,39360,2880
trial_001840,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001840.npy,42360,44560,2200
trial_001841,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001841.npy,47520,50280,2760
trial_001842,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001842.npy,54400,57840,3440
trial_001843,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001843.npy,60400,61680,1280
trial_001844,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001844.npy,66240,68520,2280
trial_001845,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001845.npy,72280,75480,3200
trial_001846,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001846.npy,78320,79640,1320
trial_001847,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001847.npy,84360,88200,3840
trial_001848,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001848.npy,90760,93800,3040
trial_001849,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001849.npy,96240,99520,3280
trial_001850,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001850.npy,102480,104000,1520
trial_001851,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001851.npy,108280,112640,4360
trial_001852,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001852.npy,114720,116680,1960
trial_001853,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001853.npy,120560,130320,9760
trial_001854,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001854.npy,132520,133640,1120
trial_001855,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001855.npy,136840,148120,11280
trial_001856,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001856.npy,150360,152720,2360
trial_001857,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001857.npy,156520,158880,2360
trial_001858,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001858.npy,162680,165960,3280
trial_001859,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001859.npy,168320,171480,3160
trial_001860,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001860.npy,174280,175880,1600
trial_001861,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001861.npy,180480,182600,2120
trial_001862,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001862.npy,186480,188720,2240
trial_001863,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001863.npy,192200,195440,3240
trial_001864,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001864.npy,198520,202080,3560
trial_001865,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001865.npy,204280,207440,3160
trial_001866,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001866.npy,210360,213520,3160
trial_001867,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001867.npy,216280,218640,2360
trial_001868,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001868.npy,222360,224760,2400
trial_001869,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001869.npy,228240,230600,2360
trial_001870,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001870.npy,234880,237360,2480
trial_001871,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001871.npy,240560,241800,1240
trial_001872,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001872.npy,246480,247680,1200
trial_001873,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001873.npy,252760,254720,1960
trial_001874,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001874.npy,258400,259720,1320
trial_001875,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001875.npy,264400,266640,2240
trial_001876,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001876.npy,270560,272520,1960
trial_001877,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001877.npy,276240,284520,8280
trial_001878,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001878.npy,288400,290640,2240
trial_001879,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001879.npy,294480,296680,2200
trial_001880,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001880.npy,300320,301720,1400
trial_001881,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001881.npy,306560,307640,1080
trial_001882,block_000045,agagcl:wait:s6,agagcl,wait,s6,processed/agagcl/operational/trials/trial_001882.npy,312440,315360,2920
trial_001883,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001883.npy,26640,28760,2120
trial_001884,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001884.npy,32640,34800,2160
trial_001885,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001885.npy,38480,39800,1320
trial_001886,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001886.npy,44640,46720,2080
trial_001887,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001887.npy,50760,51800,1040
trial_001888,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001888.npy,56640,64800,8160
trial_001889,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001889.npy,68800,73080,4280
trial_001890,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001890.npy,75000,76760,1760
trial_001891,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001891.npy,80640,82760,2120
trial_001892,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001892.npy,86640,88720,2080
trial_001893,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001893.npy,92800,93960,1160
trial_001894,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001894.npy,98640,100080,1440
trial_001895,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001895.npy,105000,106000,1000
trial_001896,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001896.npy,110600,112080,1480
trial_001897,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001897.npy,116640,117880,1240
trial_001898,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001898.npy,122640,126040,3400
trial_001899,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001899.npy,128880,130760,1880
trial_001900,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001900.npy,135040,142800,7760
trial_001901,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001901.npy,146800,148040,1240
trial_001902,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001902.npy,153040,154040,1000
trial_001903,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001903.npy,159000,160000,1000
trial_001904,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001904.npy,165080,165920,840
trial_001905,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001905.npy,170480,173680,3200
trial_001906,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001906.npy,176840,178920,2080
trial_001907,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001907.npy,182840,183800,960
trial_001908,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001908.npy,188680,190000,1320
trial_001909,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001909.npy,194200,196920,2720
trial_001910,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001910.npy,200040,215920,15880
trial_001911,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001911.npy,218880,220080,1200
trial_001912,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001912.npy,223200,233840,10640
trial_001913,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001913.npy,236560,244040,7480
trial_001914,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001914.npy,247240,250760,3520
trial_001915,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001915.npy,254600,256840,2240
trial_001916,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001916.npy,261240,262960,1720
trial_001917,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001917.npy,266320,269040,2720
trial_001918,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001918.npy,271520,281680,10160
trial_001919,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001919.npy,284760,285840,1080
trial_001920,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001920.npy,291520,293080,1560
trial_001921,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001921.npy,296760,299040,2280
trial_001922,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001922.npy,302640,306000,3360
trial_001923,block_000046,agagcl:wait:s7,agagcl,wait,s7,processed/agagcl/operational/trials/trial_001923.npy,308840,316240,7400
trial_001924,block_000047,agagcl:wait:s8,agagcl,wait,s8,processed/agagcl/operational/trials/trial_001924.npy,18200,20320,2120
trial_001925,block_000047,agagcl:wait:s8,agagcl,wait,s8,processed/agagcl/operational/trials/trial_001925.npy,24600,25560,960
trial_001926,block_000047,agagcl:wait:s8,agagcl,wait,s8,processed/agagcl/operational/trials/trial_001926.npy,30480,32360,1880
trial_001927,block_000047,agagcl:wait:s8,agagcl,wait,s8,processed/agagcl/operational/trials/trial_001927.npy,36440,37600,1160
trial_001928,block_000047,agagcl:wait:s8,agagcl,wait,s8,processed/agagcl/operational/trials/trial_001928.npy,42480,43800,1320
trial_001929,block_000047,agagcl:wait:s8,agagcl,wait,s8,processed/agagcl/operational/trials/trial_001929.npy,47520,48680,1160
trial_001930,block_000047,agagcl:wait:s8,agagcl,wait,s8,processed/agagcl/operational/trials/trial_001930.npy,53280,56520,3240
trial_001931,block_000047,agagcl:wait:s8,agagcl,wait,s8,processed/agagcl/operational/trials/trial_001931.npy,60440,61720,1280
trial_001932,block_000047,agagcl:wait:s8,agagcl,wait,s8,processed/agagcl/operational/trials/trial_001932.npy,66360,68640,2280
trial_001933,block_000047,agagcl:wait:s8,agagcl,wait,s8,processed/agagcl/operational/trials/trial_001933.npy,72520,74680,2160
trial_001934,block_000047,agagcl:wait:s8,agagcl,wait,s8,processed/agagcl/operational/trials/trial_001934.npy,78280,80560,2280
trial_001935,block_000047,agagcl:wait:s8,agagcl,wait,s8,processed/agagcl/operational/trials/trial_001935.npy,84480,110360,25880
trial_001936,block_000047,agagcl:wait:s8,agagcl,wait,s8,processed/agagcl/operational/trials/trial_001936.npy,114360,116920,2560
trial_001937,block_000047,agagcl:wait:s8,agagcl,wait,s8,processed/agagcl/operational/trials/trial_001937.npy,120400,164560,44160
trial_001938,block_000047,agagcl:wait:s8,agagcl,wait,s8,processed/agagcl/operational/trials/trial_001938.npy,168400,201760,33360
trial_001939,block_000047,agagcl:wait:s8,agagcl,wait,s8,processed/agagcl/operational/trials/trial_001939.npy,204400,208720,4320
trial_001940,block_000047,agagcl:wait:s8,agagcl,wait,s8,processed/agagcl/operational/trials/trial_001940.npy,210640,219240,8600
trial_001941,block_000047,agagcl:wait:s8,agagcl,wait,s8,processed/agagcl/operational/trials/trial_001941.npy,222320,224520,2200
trial_001942,block_000047,agagcl:wait:s8,agagcl,wait,s8,processed/agagcl/operational/trials/trial_001942.npy,227040,284640,57600
trial_001943,block_000047,agagcl:wait:s8,agagcl,wait,s8,processed/agagcl/operational/trials/trial_001943.npy,288280,310360,22080
trial_001944,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001944.npy,20560,22560,2000
trial_001945,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001945.npy,26440,27640,1200
trial_001946,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001946.npy,32440,34480,2040
trial_001947,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001947.npy,38440,41320,2880
trial_001948,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001948.npy,44320,45680,1360
trial_001949,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001949.npy,50440,51680,1240
trial_001950,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001950.npy,56600,57800,1200
trial_001951,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001951.npy,62360,63720,1360
trial_001952,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001952.npy,68480,75720,7240
trial_001953,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001953.npy,80520,81800,1280
trial_001954,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001954.npy,86320,88600,2280
trial_001955,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001955.npy,92320,95120,2800
trial_001956,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001956.npy,98320,99800,1480
trial_001957,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001957.npy,104480,105960,1480
trial_001958,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001958.npy,110800,113320,2520
trial_001959,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001959.npy,116560,118520,1960
trial_001960,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001960.npy,122240,124560,2320
trial_001961,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001961.npy,128440,129760,1320
trial_001962,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001962.npy,134240,135920,1680
trial_001963,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001963.npy,140600,141800,1200
trial_001964,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001964.npy,146720,147880,1160
trial_001965,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001965.npy,152360,153800,1440
trial_001966,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001966.npy,158240,160760,2520
trial_001967,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001967.npy,164560,165880,1320
trial_001968,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001968.npy,170240,172680,2440
trial_001969,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001969.npy,176240,178480,2240
trial_001970,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001970.npy,182560,185880,3320
trial_001971,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001971.npy,188680,191680,3000
trial_001972,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001972.npy,194720,228840,34120
trial_001973,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001973.npy,231040,238880,7840
trial_001974,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001974.npy,242560,245760,3200
trial_001975,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001975.npy,248360,249720,1360
trial_001976,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001976.npy,254080,256640,2560
trial_001977,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001977.npy,260120,263600,3480
trial_001978,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001978.npy,266000,269320,3320
trial_001979,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001979.npy,272320,275880,3560
trial_001980,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001980.npy,278400,280800,2400
trial_001981,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001981.npy,283600,286680,3080
trial_001982,block_000048,agagcl:wait:s9,agagcl,wait,s9,processed/agagcl/operational/trials/trial_001982.npy,290280,299160,8880
trial_001983,block_000049,agagcl:yes:yes_s2,agagcl,yes,yes_s2,processed/agagcl/operational/trials/trial_001983.npy,19680,20840,1160
trial_001984,block_000049,agagcl:yes:yes_s2,agagcl,yes,yes_s2,processed/agagcl/operational/trials/trial_001984.npy,25000,26400,1400
trial_001985,block_000049,agagcl:yes:yes_s2,agagcl,yes,yes_s2,processed/agagcl/operational/trials/trial_001985.npy,31360,32360,1000
