trial_id,block_id,word,session_token,trial_file,start_sample,end_sample,length_samples
trial_001038,block_000030,no,s9,processed/trials/trial_001038.npy,55200,55600,400
trial_001039,block_000030,no,s9,processed/trials/trial_001039.npy,57960,65080,7120
trial_001040,block_000030,no,s9,processed/trials/trial_001040.npy,70080,70880,800
trial_001041,block_000030,no,s9,processed/trials/trial_001041.npy,76160,76720,560
trial_001042,block_000030,no,s9,processed/trials/trial_001042.npy,82120,83000,880
trial_001043,block_000030,no,s9,processed/trials/trial_001043.npy,87920,96640,8720
trial_001044,block_000030,no,s9,processed/trials/trial_001044.npy,100400,102000,1600
trial_001045,block_000030,no,s9,processed/trials/trial_001045.npy,106040,106920,880
trial_001046,block_000030,no,s9,processed/trials/trial_001046.npy,112040,114440,2400
trial_001047,block_000030,no,s9,processed/trials/trial_001047.npy,118160,121360,3200
trial_001048,block_000030,no,s9,processed/trials/trial_001048.npy,124080,124760,680
trial_001049,block_000030,no,s9,processed/trials/trial_001049.npy,129440,130720,1280
trial_001050,block_000030,no,s9,processed/trials/trial_001050.npy,136200,136520,320
trial_001051,block_000030,no,s9,processed/trials/trial_001051.npy,141960,143480,1520
trial_001052,block_000030,no,s9,processed/trials/trial_001052.npy,147440,148800,1360
trial_001053,block_000030,no,s9,processed/trials/trial_001053.npy,154120,155600,1480
trial_001054,block_000030,no,s9,processed/trials/trial_001054.npy,159960,161120,1160
trial_001055,block_000030,no,s9,processed/trials/trial_001055.npy,165920,169080,3160
trial_001056,block_000030,no,s9,processed/trials/trial_001056.npy,178320,178680,360
trial_001057,block_000030,no,s9,processed/trials/trial_001057.npy,184240,186720,2480
trial_001058,block_000030,no,s9,processed/trials/trial_001058.npy,190080,197680,7600
trial_001059,block_000030,no,s9,processed/trials/trial_001059.npy,202480,204800,2320
trial_001060,block_000030,no,s9,processed/trials/trial_001060.npy,207240,215400,8160
trial_001061,block_000030,no,s9,processed/trials/trial_001061.npy,220080,222680,2600
trial_001062,block_000030,no,s9,processed/trials/trial_001062.npy,225320,229280,3960
trial_001063,block_000030,no,s9,processed/trials/trial_001063.npy,231760,235720,3960
trial_001064,block_000030,no,s9,processed/trials/trial_001064.npy,238200,239600,1400
trial_001065,block_000030,no,s9,processed/trials/trial_001065.npy,244040,245360,1320
trial_001066,block_000030,no,s9,processed/trials/trial_001066.npy,250280,251800,1520
trial_001067,block_000030,no,s9,processed/trials/trial_001067.npy,255680,258960,3280
trial_001068,block_000030,no,s9,processed/trials/trial_001068.npy,262200,262800,600
trial_001069,block_000030,no,s9,processed/trials/trial_001069.npy,268040,269040,1000
trial_001070,block_000030,no,s9,processed/trials/trial_001070.npy,273720,278080,4360
trial_001071,block_000030,no,s9,processed/trials/trial_001071.npy,280240,282800,2560
trial_001072,block_000030,no,s9,processed/trials/trial_001072.npy,285440,287520,2080
trial_001073,block_000030,no,s9,processed/trials/trial_001073.npy,292280,294560,2280
trial_001074,block_000031,pain,s1,processed/trials/trial_001074.npy,19160,21440,2280
trial_001075,block_000031,pain,s1,processed/trials/trial_001075.npy,25120,26320,1200
trial_001076,block_000031,pain,s1,processed/trials/trial_001076.npy,31280,32360,1080
trial_001077,block_000031,pain,s1,processed/trials/trial_001077.npy,37080,38520,1440
trial_001078,block_000031,pain,s1,processed/trials/trial_001078.npy,43480,44400,920
trial_001079,block_000031,pain,s1,processed/trials/trial_001079.npy,49400,50640,1240
trial_001080,block_000031,pain,s1,processed/trials/trial_001080.npy,55440,56800,1360
trial_001081,block_000031,pain,s1,processed/trials/trial_001081.npy,61440,62440,1000
trial_001082,block_000031,pain,s1,processed/trials/trial_001082.npy,67360,68440,1080
trial_001083,block_000031,pain,s1,processed/trials/trial_001083.npy,73440,74480,1040
trial_001084,block_000031,pain,s1,processed/trials/trial_001084.npy,79320,80240,920
trial_001085,block_000031,pain,s1,processed/trials/trial_001085.npy,85640,86320,680
trial_001086,block_000031,pain,s1,processed/trials/trial_001086.npy,91320,92680,1360
trial_001087,block_000031,pain,s1,processed/trials/trial_001087.npy,97240,99840,2600
trial_001088,block_000031,pain,s1,processed/trials/trial_001088.npy,103560,110640,7080
trial_001089,block_000031,pain,s1,processed/trials/trial_001089.npy,115200,116640,1440
trial_001090,block_000031,pain,s1,processed/trials/trial_001090.npy,121240,124320,3080
trial_001091,block_000031,pain,s1,processed/trials/trial_001091.npy,127360,128760,1400
trial_001092,block_000031,pain,s1,processed/trials/trial_001092.npy,131160,134400,3240
trial_001093,block_000031,pain,s1,processed/trials/trial_001093.npy,137160,137480,320
trial_001094,block_000031,pain,s1,processed/trials/trial_001094.npy,139640,140640,1000
trial_001095,block_000031,pain,s1,processed/trials/trial_001095.npy,145520,146560,1040
trial_001096,block_000031,pain,s1,processed/trials/trial_001096.npy,151720,152720,1000
trial_001097,block_000031,pain,s1,processed/trials/trial_001097.npy,157600,158560,960
trial_001098,block_000031,pain,s1,processed/trials/trial_001098.npy,163440,164440,1000
trial_001099,block_000031,pain,s1,processed/trials/trial_001099.npy,167000,167400,400
trial_001100,block_000031,pain,s1,processed/trials/trial_001100.npy,169720,170400,680
trial_001101,block_000031,pain,s1,processed/trials/trial_001101.npy,175360,176440,1080
trial_001102,block_000031,pain,s1,processed/trials/trial_001102.npy,181520,184600,3080
trial_001103,block_000031,pain,s1,processed/trials/trial_001103.npy,187880,188680,800
trial_001104,block_000031,pain,s1,processed/trials/trial_001104.npy,193480,194560,1080
trial_001105,block_000031,pain,s1,processed/trials/trial_001105.npy,199480,200640,1160
trial_001106,block_000031,pain,s1,processed/trials/trial_001106.npy,205760,206800,1040
trial_001107,block_000031,pain,s1,processed/trials/trial_001107.npy,211560,212760,1200
trial_001108,block_000031,pain,s1,processed/trials/trial_001108.npy,217520,218400,880
trial_001109,block_000031,pain,s1,processed/trials/trial_001109.npy,223440,225880,2440
trial_001110,block_000031,pain,s1,processed/trials/trial_001110.npy,229560,232000,2440
trial_001111,block_000031,pain,s1,processed/trials/trial_001111.npy,235520,237840,2320
trial_001112,block_000031,pain,s1,processed/trials/trial_001112.npy,241480,242520,1040
trial_001113,block_000031,pain,s1,processed/trials/trial_001113.npy,247600,248480,880
trial_001114,block_000031,pain,s1,processed/trials/trial_001114.npy,253280,256200,2920
trial_001115,block_000031,pain,s1,processed/trials/trial_001115.npy,259360,260600,1240
trial_001116,block_000031,pain,s1,processed/trials/trial_001116.npy,265120,266520,1400
trial_001117,block_000031,pain,s1,processed/trials/trial_001117.npy,268760,269360,600
trial_001118,block_000031,pain,s1,processed/trials/trial_001118.npy,271440,278360,6920
trial_001119,block_000031,pain,s1,processed/trials/trial_001119.npy,283560,285680,2120
trial_001120,block_000031,pain,s1,processed/trials/trial_001120.npy,289520,291320,1800
trial_001121,block_000031,pain,s1,processed/trials/trial_001121.npy,295520,296400,880
trial_001122,block_000032,pain,s10,processed/trials/trial_001122.npy,18880,20160,1280
trial_001123,block_000032,pain,s10,processed/trials/trial_001123.npy,24760,27240,2480
trial_001124,block_000032,pain,s10,processed/trials/trial_001124.npy,30840,33680,2840
trial_001125,block_000032,pain,s10,processed/trials/trial_001125.npy,36760,40240,3480
trial_001126,block_000032,pain,s10,processed/trials/trial_001126.npy,42720,46280,3560
trial_001127,block_000032,pain,s10,processed/trials/trial_001127.npy,48800,50280,1480
trial_001128,block_000032,pain,s10,processed/trials/trial_001128.npy,55000,58240,3240
trial_001129,block_000032,pain,s10,processed/trials/trial_001129.npy,61000,69440,8440
trial_001130,block_000032,pain,s10,processed/trials/trial_001130.npy,73080,74160,1080
trial_001131,block_000032,pain,s10,processed/trials/trial_001131.npy,79000,80080,1080
trial_001132,block_000032,pain,s10,processed/trials/trial_001132.npy,84960,87680,2720
trial_001133,block_000032,pain,s10,processed/trials/trial_001133.npy,91040,93760,2720
trial_001134,block_000032,pain,s10,processed/trials/trial_001134.npy,96880,99480,2600
trial_001135,block_000032,pain,s10,processed/trials/trial_001135.npy,102000,104440,2440
trial_001136,block_000032,pain,s10,processed/trials/trial_001136.npy,107920,110200,2280
trial_001137,block_000032,pain,s10,processed/trials/trial_001137.npy,114760,122040,7280
trial_001138,block_000032,pain,s10,processed/trials/trial_001138.npy,127080,135960,8880
trial_001139,block_000032,pain,s10,processed/trials/trial_001139.npy,138960,142600,3640
trial_001140,block_000032,pain,s10,processed/trials/trial_001140.npy,144680,147960,3280
trial_001141,block_000032,pain,s10,processed/trials/trial_001141.npy,150720,152240,1520
trial_001142,block_000032,pain,s10,processed/trials/trial_001142.npy,157000,182280,25280
trial_001143,block_000032,pain,s10,processed/trials/trial_001143.npy,186840,188280,1440
trial_001144,block_000032,pain,s10,processed/trials/trial_001144.npy,193120,208640,15520
trial_001145,block_000032,pain,s10,processed/trials/trial_001145.npy,210760,214360,3600
trial_001146,block_000032,pain,s10,processed/trials/trial_001146.npy,217160,220120,2960
trial_001147,block_000032,pain,s10,processed/trials/trial_001147.npy,222960,226880,3920
trial_001148,block_000032,pain,s10,processed/trials/trial_001148.npy,229120,232240,3120
trial_001149,block_000032,pain,s10,processed/trials/trial_001149.npy,234840,237800,2960
trial_001150,block_000032,pain,s10,processed/trials/trial_001150.npy,240720,244920,4200
trial_001151,block_000032,pain,s10,processed/trials/trial_001151.npy,246960,251080,4120
trial_001152,block_000032,pain,s10,processed/trials/trial_001152.npy,253120,255600,2480
trial_001153,block_000032,pain,s10,processed/trials/trial_001153.npy,259080,261640,2560
trial_001154,block_000032,pain,s10,processed/trials/trial_001154.npy,264720,274840,10120
trial_001155,block_000032,pain,s10,processed/trials/trial_001155.npy,276800,281040,4240
trial_001156,block_000032,pain,s10,processed/trials/trial_001156.npy,283040,287040,4000
trial_001157,block_000032,pain,s10,processed/trials/trial_001157.npy,288960,295560,6600
trial_001158,block_000033,pain,s2,processed/trials/trial_001158.npy,19040,20440,1400
trial_001159,block_000033,pain,s2,processed/trials/trial_001159.npy,25040,27920,2880
trial_001160,block_000033,pain,s2,processed/trials/trial_001160.npy,31040,32600,1560
trial_001161,block_000033,pain,s2,processed/trials/trial_001161.npy,37360,39000,1640
trial_001162,block_000033,pain,s2,processed/trials/trial_001162.npy,43200,44720,1520
trial_001163,block_000033,pain,s2,processed/trials/trial_001163.npy,49480,52040,2560
trial_001164,block_000033,pain,s2,processed/trials/trial_001164.npy,55240,59160,3920
trial_001165,block_000033,pain,s2,processed/trials/trial_001165.npy,61360,68680,7320
trial_001166,block_000033,pain,s2,processed/trials/trial_001166.npy,73640,86720,13080
trial_001167,block_000033,pain,s2,processed/trials/trial_001167.npy,91520,92680,1160
trial_001168,block_000033,pain,s2,processed/trials/trial_001168.npy,96880,98720,1840
trial_001169,block_000033,pain,s2,processed/trials/trial_001169.npy,103520,110600,7080
trial_001170,block_000033,pain,s2,processed/trials/trial_001170.npy,115760,116840,1080
trial_001171,block_000033,pain,s2,processed/trials/trial_001171.npy,121640,122640,1000
trial_001172,block_000033,pain,s2,processed/trials/trial_001172.npy,127840,128640,800
trial_001173,block_000033,pain,s2,processed/trials/trial_001173.npy,133560,137280,3720
trial_001174,block_000033,pain,s2,processed/trials/trial_001174.npy,139680,140840,1160
trial_001175,block_000033,pain,s2,processed/trials/trial_001175.npy,145800,146400,600
trial_001176,block_000033,pain,s2,processed/trials/trial_001176.npy,151360,155240,3880
trial_001177,block_000033,pain,s2,processed/trials/trial_001177.npy,157600,158520,920
trial_001178,block_000033,pain,s2,processed/trials/trial_001178.npy,163600,167040,3440
trial_001179,block_000033,pain,s2,processed/trials/trial_001179.npy,169480,170800,1320
trial_001180,block_000033,pain,s2,processed/trials/trial_001180.npy,175800,176680,880
trial_001181,block_000033,pain,s2,processed/trials/trial_001181.npy,181480,182640,1160
trial_001182,block_000033,pain,s2,processed/trials/trial_001182.npy,185160,185480,320
trial_001183,block_000033,pain,s2,processed/trials/trial_001183.npy,187720,188840,1120
trial_001184,block_000033,pain,s2,processed/trials/trial_001184.npy,193520,197320,3800
trial_001185,block_000033,pain,s2,processed/trials/trial_001185.npy,199600,206640,7040
trial_001186,block_000033,pain,s2,processed/trials/trial_001186.npy,211120,212440,1320
trial_001187,block_000033,pain,s2,processed/trials/trial_001187.npy,216480,220760,4280
trial_001188,block_000033,pain,s2,processed/trials/trial_001188.npy,223520,230320,6800
trial_001189,block_000033,pain,s2,processed/trials/trial_001189.npy,235120,238040,2920
trial_001190,block_000033,pain,s2,processed/trials/trial_001190.npy,241440,242720,1280
trial_001191,block_000033,pain,s2,processed/trials/trial_001191.npy,247320,248720,1400
trial_001192,block_000033,pain,s2,processed/trials/trial_001192.npy,253400,255840,2440
trial_001193,block_000033,pain,s2,processed/trials/trial_001193.npy,259800,260800,1000
trial_001194,block_000033,pain,s2,processed/trials/trial_001194.npy,265560,268840,3280
trial_001195,block_000033,pain,s2,processed/trials/trial_001195.npy,271520,272400,880
trial_001196,block_000033,pain,s2,processed/trials/trial_001196.npy,277360,278680,1320
trial_001197,block_000033,pain,s2,processed/trials/trial_001197.npy,283480,285600,2120
trial_001198,block_000033,pain,s2,processed/trials/trial_001198.npy,289200,290720,1520
trial_001199,block_000033,pain,s2,processed/trials/trial_001199.npy,294960,298920,3960
trial_001200,block_000033,pain,s2,processed/trials/trial_001200.npy,301320,305560,4240
trial_001201,block_000034,pain,s3,processed/trials/trial_001201.npy,19040,20160,1120
trial_001202,block_000034,pain,s3,processed/trials/trial_001202.npy,25080,33360,8280
trial_001203,block_000034,pain,s3,processed/trials/trial_001203.npy,36760,38000,1240
trial_001204,block_000034,pain,s3,processed/trials/trial_001204.npy,42920,43960,1040
trial_001205,block_000034,pain,s3,processed/trials/trial_001205.npy,48960,50280,1320
trial_001206,block_000034,pain,s3,processed/trials/trial_001206.npy,54800,56160,1360
trial_001207,block_000034,pain,s3,processed/trials/trial_001207.npy,60960,64160,3200
trial_001208,block_000034,pain,s3,processed/trials/trial_001208.npy,66560,70120,3560
trial_001209,block_000034,pain,s3,processed/trials/trial_001209.npy,72800,80080,7280
trial_001210,block_000034,pain,s3,processed/trials/trial_001210.npy,84120,86000,1880
trial_001211,block_000034,pain,s3,processed/trials/trial_001211.npy,91240,98160,6920
trial_001212,block_000034,pain,s3,processed/trials/trial_001212.npy,102880,104120,1240
trial_001213,block_000034,pain,s3,processed/trials/trial_001213.npy,108880,112360,3480
trial_001214,block_000034,pain,s3,processed/trials/trial_001214.npy,114840,124360,9520
trial_001215,block_000034,pain,s3,processed/trials/trial_001215.npy,127280,127880,600
trial_001216,block_000034,pain,s3,processed/trials/trial_001216.npy,132960,141560,8600
trial_001217,block_000034,pain,s3,processed/trials/trial_001217.npy,144960,148520,3560
trial_001218,block_000034,pain,s3,processed/trials/trial_001218.npy,151160,152120,960
trial_001219,block_000034,pain,s3,processed/trials/trial_001219.npy,157120,158160,1040
trial_001220,block_000034,pain,s3,processed/trials/trial_001220.npy,162840,171480,8640
trial_001221,block_000034,pain,s3,processed/trials/trial_001221.npy,175200,177840,2640
trial_001222,block_000034,pain,s3,processed/trials/trial_001222.npy,181240,183720,2480
trial_001223,block_000034,pain,s3,processed/trials/trial_001223.npy,187000,189720,2720
trial_001224,block_000034,pain,s3,processed/trials/trial_001224.npy,192840,193920,1080
trial_001225,block_000034,pain,s3,processed/trials/trial_001225.npy,199120,200280,1160
trial_001226,block_000034,pain,s3,processed/trials/trial_001226.npy,204880,206360,1480
trial_001227,block_000034,pain,s3,processed/trials/trial_001227.npy,211000,212160,1160
trial_001228,block_000034,pain,s3,processed/trials/trial_001228.npy,216800,217960,1160
trial_001229,block_000034,pain,s3,processed/trials/trial_001229.npy,222760,226600,3840
trial_001230,block_000034,pain,s3,processed/trials/trial_001230.npy,229040,230040,1000
trial_001231,block_000034,pain,s3,processed/trials/trial_001231.npy,234680,235960,1280
trial_001232,block_000034,pain,s3,processed/trials/trial_001232.npy,240920,248440,7520
trial_001233,block_000034,pain,s3,processed/trials/trial_001233.npy,253400,256240,2840
trial_001234,block_000034,pain,s3,processed/trials/trial_001234.npy,258960,262800,3840
trial_001235,block_000034,pain,s3,processed/trials/trial_001235.npy,265160,266080,920
trial_001236,block_000034,pain,s3,processed/trials/trial_001236.npy,271080,273440,2360
trial_001237,block_000034,pain,s3,processed/trials/trial_001237.npy,277080,278160,1080
trial_001238,block_000034,pain,s3,processed/trials/trial_001238.npy,283000,286760,3760
trial_001239,block_000034,pain,s3,processed/trials/trial_001239.npy,289040,290200,1160
trial_001240,block_000035,pain,s4,processed/trials/trial_001240.npy,18680,21680,3000
trial_001241,block_000035,pain,s4,processed/trials/trial_001241.npy,24760,28160,3400
trial_001242,block_000035,pain,s4,processed/trials/trial_001242.npy,30800,32240,1440
trial_001243,block_000035,pain,s4,processed/trials/trial_001243.npy,36640,45800,9160
trial_001244,block_000035,pain,s4,processed/trials/trial_001244.npy,48880,57360,8480
trial_001245,block_000035,pain,s4,processed/trials/trial_001245.npy,59680,63080,3400
trial_001246,block_000035,pain,s4,processed/trials/trial_001246.npy,66840,70520,3680
trial_001247,block_000035,pain,s4,processed/trials/trial_001247.npy,72960,75560,2600
trial_001248,block_000035,pain,s4,processed/trials/trial_001248.npy,78640,81400,2760
trial_001249,block_000035,pain,s4,processed/trials/trial_001249.npy,84840,87280,2440
trial_001250,block_000035,pain,s4,processed/trials/trial_001250.npy,90840,92560,1720
trial_001251,block_000035,pain,s4,processed/trials/trial_001251.npy,96920,98360,1440
trial_001252,block_000035,pain,s4,processed/trials/trial_001252.npy,102800,104040,1240
trial_001253,block_000035,pain,s4,processed/trials/trial_001253.npy,108240,128560,20320
trial_001254,block_000035,pain,s4,processed/trials/trial_001254.npy,132760,134160,1400
trial_001255,block_000035,pain,s4,processed/trials/trial_001255.npy,138800,140240,1440
trial_001256,block_000035,pain,s4,processed/trials/trial_001256.npy,145280,148520,3240
trial_001257,block_000035,pain,s4,processed/trials/trial_001257.npy,150840,154000,3160
trial_001258,block_000035,pain,s4,processed/trials/trial_001258.npy,156600,160360,3760
trial_001259,block_000035,pain,s4,processed/trials/trial_001259.npy,162800,166920,4120
trial_001260,block_000035,pain,s4,processed/trials/trial_001260.npy,169040,171400,2360
trial_001261,block_000035,pain,s4,processed/trials/trial_001261.npy,174920,178680,3760
trial_001262,block_000035,pain,s4,processed/trials/trial_001262.npy,181040,185160,4120
trial_001263,block_000035,pain,s4,processed/trials/trial_001263.npy,187120,195840,8720
trial_001264,block_000035,pain,s4,processed/trials/trial_001264.npy,199280,201800,2520
trial_001265,block_000035,pain,s4,processed/trials/trial_001265.npy,205240,206440,1200
trial_001266,block_000035,pain,s4,processed/trials/trial_001266.npy,209480,213440,3960
trial_001267,block_000035,pain,s4,processed/trials/trial_001267.npy,217040,219480,2440
trial_001268,block_000035,pain,s4,processed/trials/trial_001268.npy,223280,225080,1800
trial_001269,block_000035,pain,s4,processed/trials/trial_001269.npy,227040,232120,5080
trial_001270,block_000035,pain,s4,processed/trials/trial_001270.npy,235240,237680,2440
trial_001271,block_000035,pain,s4,processed/trials/trial_001271.npy,240920,242440,1520
trial_001272,block_000035,pain,s4,processed/trials/trial_001272.npy,244840,248200,3360
trial_001273,block_000035,pain,s4,processed/trials/trial_001273.npy,253320,255720,2400
trial_001274,block_000035,pain,s4,processed/trials/trial_001274.npy,258840,261440,2600
trial_001275,block_000035,pain,s4,processed/trials/trial_001275.npy,265120,266480,1360
trial_001276,block_000035,pain,s4,processed/trials/trial_001276.npy,270960,272480,1520
trial_001277,block_000035,pain,s4,processed/trials/trial_001277.npy,274440,274920,480
trial_001278,block_000035,pain,s4,processed/trials/trial_001278.npy,277360,285320,7960
trial_001279,block_000035,pain,s4,processed/trials/trial_001279.npy,289040,290160,1120
trial_001280,block_000036,pain,s5,processed/trials/trial_001280.npy,18920,21480,2560
trial_001281,block_000036,pain,s5,processed/trials/trial_001281.npy,24840,27160,2320
trial_001282,block_000036,pain,s5,processed/trials/trial_001282.npy,30840,33280,2440
trial_001283,block_000036,pain,s5,processed/trials/trial_001283.npy,36360,40320,3960
trial_001284,block_000036,pain,s5,processed/trials/trial_001284.npy,43040,45360,2320
trial_001285,block_000036,pain,s5,processed/trials/trial_001285.npy,48680,52440,3760
trial_001286,block_000036,pain,s5,processed/trials/trial_001286.npy,54840,57920,3080
trial_001287,block_000036,pain,s5,processed/trials/trial_001287.npy,60800,63360,2560
trial_001288,block_000036,pain,s5,processed/trials/trial_001288.npy,66840,130920,64080
trial_001289,block_000036,pain,s5,processed/trials/trial_001289.npy,133000,136160,3160
trial_001290,block_000036,pain,s5,processed/trials/trial_001290.npy,138880,141320,2440
trial_001291,block_000036,pain,s5,processed/trials/trial_001291.npy,144000,147280,3280
trial_001292,block_000036,pain,s5,processed/trials/trial_001292.npy,149280,154840,5560
trial_001293,block_000036,pain,s5,processed/trials/trial_001293.npy,156920,167080,10160
trial_001294,block_000036,pain,s5,processed/trials/trial_001294.npy,169120,171480,2360
trial_001295,block_000036,pain,s5,processed/trials/trial_001295.npy,175240,184320,9080
trial_001296,block_000036,pain,s5,processed/trials/trial_001296.npy,186520,189600,3080
trial_001297,block_000036,pain,s5,processed/trials/trial_001297.npy,193000,196720,3720
trial_001298,block_000036,pain,s5,processed/trials/trial_001298.npy,199000,201520,2520
trial_001299,block_000036,pain,s5,processed/trials/trial_001299.npy,204840,207920,3080
trial_001300,block_000036,pain,s5,processed/trials/trial_001300.npy,211320,213960,2640
trial_001301,block_000036,pain,s5,processed/trials/trial_001301.npy,217200,218360,1160
trial_001302,block_000036,pain,s5,processed/trials/trial_001302.npy,223080,237240,14160
trial_001303,block_000036,pain,s5,processed/trials/trial_001303.npy,241160,255400,14240
trial_001304,block_000036,pain,s5,processed/trials/trial_001304.npy,259000,261640,2640
trial_001305,block_000036,pain,s5,processed/trials/trial_001305.npy,264240,267680,3440
trial_001306,block_000036,pain,s5,processed/trials/trial_001306.npy,270880,273680,2800
trial_001307,block_000036,pain,s5,processed/trials/trial_001307.npy,277200,280120,2920
trial_001308,block_000036,pain,s5,processed/trials/trial_001308.npy,283160,284440,1280
trial_001309,block_000036,pain,s5,processed/trials/trial_001309.npy,288760,293560,4800
trial_001310,block_000037,pain,s6,processed/trials/trial_001310.npy,18920,21600,2680
trial_001311,block_000037,pain,s6,processed/trials/trial_001311.npy,24800,27240,2440
trial_001312,block_000037,pain,s6,processed/trials/trial_001312.npy,30720,33120,2400
trial_001313,block_000037,pain,s6,processed/trials/trial_001313.npy,36840,39640,2800
trial_001314,block_000037,pain,s6,processed/trials/trial_001314.npy,42600,44320,1720
trial_001315,block_000037,pain,s6,processed/trials/trial_001315.npy,48640,63080,14440
trial_001316,block_000037,pain,s6,processed/trials/trial_001316.npy,66680,68280,1600
trial_001317,block_000037,pain,s6,processed/trials/trial_001317.npy,72640,75360,2720
trial_001318,block_000037,pain,s6,processed/trials/trial_001318.npy,78800,87320,8520
trial_001319,block_000037,pain,s6,processed/trials/trial_001319.npy,90600,93120,2520
trial_001320,block_000037,pain,s6,processed/trials/trial_001320.npy,96760,105320,8560
trial_001321,block_000037,pain,s6,processed/trials/trial_001321.npy,108880,111360,2480
trial_001322,block_000037,pain,s6,processed/trials/trial_001322.npy,115040,118000,2960
trial_001323,block_000037,pain,s6,processed/trials/trial_001323.npy,120960,122120,1160
trial_001324,block_000037,pain,s6,processed/trials/trial_001324.npy,124440,129240,4800
trial_001325,block_000037,pain,s6,processed/trials/trial_001325.npy,132560,135200,2640
trial_001326,block_000037,pain,s6,processed/trials/trial_001326.npy,138760,141240,2480
trial_001327,block_000037,pain,s6,processed/trials/trial_001327.npy,143400,147760,4360
trial_001328,block_000037,pain,s6,processed/trials/trial_001328.npy,150640,165080,14440
trial_001329,block_000037,pain,s6,processed/trials/trial_001329.npy,168680,178080,9400
trial_001330,block_000037,pain,s6,processed/trials/trial_001330.npy,181120,182200,1080
trial_001331,block_000037,pain,s6,processed/trials/trial_001331.npy,186040,196000,9960
trial_001332,block_000037,pain,s6,processed/trials/trial_001332.npy,198120,203120,5000
trial_001333,block_000037,pain,s6,processed/trials/trial_001333.npy,205120,211960,6840
trial_001334,block_000037,pain,s6,processed/trials/trial_001334.npy,217040,218080,1040
trial_001335,block_000037,pain,s6,processed/trials/trial_001335.npy,223080,225760,2680
trial_001336,block_000037,pain,s6,processed/trials/trial_001336.npy,227840,232480,4640
trial_001337,block_000037,pain,s6,processed/trials/trial_001337.npy,234920,242280,7360
trial_001338,block_000037,pain,s6,processed/trials/trial_001338.npy,246920,248160,1240
trial_001339,block_000037,pain,s6,processed/trials/trial_001339.npy,252920,296960,44040
trial_001340,block_000038,pain,s7,processed/trials/trial_001340.npy,19000,21760,2760
trial_001341,block_000038,pain,s7,processed/trials/trial_001341.npy,25000,27600,2600
trial_001342,block_000038,pain,s7,processed/trials/trial_001342.npy,31160,33880,2720
trial_001343,block_000038,pain,s7,processed/trials/trial_001343.npy,37080,40280,3200
trial_001344,block_000038,pain,s7,processed/trials/trial_001344.npy,43280,44680,1400
trial_001345,block_000038,pain,s7,processed/trials/trial_001345.npy,48880,51960,3080
trial_001346,block_000038,pain,s7,processed/trials/trial_001346.npy,55120,56760,1640
trial_001347,block_000038,pain,s7,processed/trials/trial_001347.npy,60680,65440,4760
trial_001348,block_000038,pain,s7,processed/trials/trial_001348.npy,67480,75880,8400
trial_001349,block_000038,pain,s7,processed/trials/trial_001349.npy,78320,83320,5000
trial_001350,block_000038,pain,s7,processed/trials/trial_001350.npy,85440,87840,2400
trial_001351,block_000038,pain,s7,processed/trials/trial_001351.npy,91120,93640,2520
trial_001352,block_000038,pain,s7,processed/trials/trial_001352.npy,97280,100120,2840
trial_001353,block_000038,pain,s7,processed/trials/trial_001353.npy,103080,113320,10240
trial_001354,block_000038,pain,s7,processed/trials/trial_001354.npy,115400,116760,1360
trial_001355,block_000038,pain,s7,processed/trials/trial_001355.npy,119360,134640,15280
trial_001356,block_000038,pain,s7,processed/trials/trial_001356.npy,139240,141800,2560
trial_001357,block_000038,pain,s7,processed/trials/trial_001357.npy,145240,160720,15480
trial_001358,block_000038,pain,s7,processed/trials/trial_001358.npy,163120,172000,8880
trial_001359,block_000038,pain,s7,processed/trials/trial_001359.npy,175360,178520,3160
trial_001360,block_000038,pain,s7,processed/trials/trial_001360.npy,181000,295960,114960
trial_001361,block_000039,pain,s8,processed/trials/trial_001361.npy,18840,21680,2840
trial_001362,block_000039,pain,s8,processed/trials/trial_001362.npy,24800,27480,2680
trial_001363,block_000039,pain,s8,processed/trials/trial_001363.npy,31000,39680,8680
trial_001364,block_000039,pain,s8,processed/trials/trial_001364.npy,42880,45440,2560
trial_001365,block_000039,pain,s8,processed/trials/trial_001365.npy,49120,51840,2720
trial_001366,block_000039,pain,s8,processed/trials/trial_001366.npy,54880,58280,3400
trial_001367,block_000039,pain,s8,processed/trials/trial_001367.npy,60840,64320,3480
trial_001368,block_000039,pain,s8,processed/trials/trial_001368.npy,67120,70280,3160
trial_001369,block_000039,pain,s8,processed/trials/trial_001369.npy,72880,77080,4200
trial_001370,block_000039,pain,s8,processed/trials/trial_001370.npy,79040,80160,1120
trial_001371,block_000039,pain,s8,processed/trials/trial_001371.npy,84840,92520,7680
trial_001372,block_000039,pain,s8,processed/trials/trial_001372.npy,95720,101000,5280
trial_001373,block_000039,pain,s8,processed/trials/trial_001373.npy,103280,105640,2360
trial_001374,block_000039,pain,s8,processed/trials/trial_001374.npy,109120,111360,2240
trial_001375,block_000039,pain,s8,processed/trials/trial_001375.npy,115160,125200,10040
trial_001376,block_000039,pain,s8,processed/trials/trial_001376.npy,127200,130200,3000
trial_001377,block_000039,pain,s8,processed/trials/trial_001377.npy,133200,134400,1200
trial_001378,block_000039,pain,s8,processed/trials/trial_001378.npy,138880,148000,9120
trial_001379,block_000039,pain,s8,processed/trials/trial_001379.npy,151280,166440,15160
